id,name,id_num
T6_ARMOR_LEATHER_HELL@2,Master's Hellion Jacket,4151
T6_ARMOR_LEATHER_HELL@3,Master's Hellion Jacket,4152
T6_ARMOR_LEATHER_HELL@4,Master's Hellion Jacket,4153
T6_ARMOR_LEATHER_MORGANA,Master's Stalker Jacket,4074
T6_ARMOR_LEATHER_MORGANA@1,Master's Stalker Jacket,4075
T6_ARMOR_LEATHER_MORGANA@2,Master's Stalker Jacket,4076
T6_ARMOR_LEATHER_MORGANA@3,Master's Stalker Jacket,4077
T6_ARMOR_LEATHER_MORGANA@4,Master's Stalker Jacket,4078
T6_ARMOR_LEATHER_ROYAL,Master's Royal Jacket,5130
T6_ARMOR_LEATHER_ROYAL@1,Master's Royal Jacket,5131
T6_ARMOR_LEATHER_ROYAL@2,Master's Royal Jacket,5132
T6_ARMOR_LEATHER_ROYAL@3,Master's Royal Jacket,5133
T6_ARMOR_LEATHER_ROYAL@4,Master's Royal Jacket,5134
T6_ARMOR_LEATHER_SET1,Master's Mercenary Jacket,3846
T6_ARMOR_LEATHER_SET1@1,Master's Mercenary Jacket,3847
T6_ARMOR_LEATHER_SET1@2,Master's Mercenary Jacket,3848
T6_ARMOR_LEATHER_SET1@3,Master's Mercenary Jacket,3849
T6_ARMOR_LEATHER_SET1@4,Master's Mercenary Jacket,3850
T6_ARMOR_LEATHER_SET2,Master's Hunter Jacket,3924
T6_ARMOR_LEATHER_SET2@1,Master's Hunter Jacket,3925
T6_ARMOR_LEATHER_SET2@2,Master's Hunter Jacket,3926
T6_ARMOR_LEATHER_SET2@3,Master's Hunter Jacket,3927
T6_ARMOR_LEATHER_SET2@4,Master's Hunter Jacket,3928
T6_ARMOR_LEATHER_SET3,Master's Assassin Jacket,3999
T6_ARMOR_LEATHER_SET3@1,Master's Assassin Jacket,4000
T6_ARMOR_LEATHER_SET3@2,Master's Assassin Jacket,4001
T6_ARMOR_LEATHER_SET3@3,Master's Assassin Jacket,4002
T6_ARMOR_LEATHER_SET3@4,Master's Assassin Jacket,4003
T6_ARMOR_LEATHER_UNDEAD,Master's Specter Jacket,4224
T6_ARMOR_LEATHER_UNDEAD@1,Master's Specter Jacket,4225
T6_ARMOR_LEATHER_UNDEAD@2,Master's Specter Jacket,4226
T6_ARMOR_LEATHER_UNDEAD@3,Master's Specter Jacket,4227
T6_ARMOR_LEATHER_UNDEAD@4,Master's Specter Jacket,4228
T6_ARMOR_PLATE_AVALON,Master's Armor of Valor,3765
T6_ARMOR_PLATE_AVALON@1,Master's Armor of Valor,3766
T6_ARMOR_PLATE_AVALON@2,Master's Armor of Valor,3767
T6_ARMOR_PLATE_AVALON@3,Master's Armor of Valor,3768
T6_ARMOR_PLATE_AVALON@4,Master's Armor of Valor,3769
T6_ARMOR_PLATE_FEY,Master's Duskweaver Armor,3690
T6_ARMOR_PLATE_FEY@1,Master's Duskweaver Armor,3691
T6_ARMOR_PLATE_FEY@2,Master's Duskweaver Armor,3692
T6_ARMOR_PLATE_FEY@3,Master's Duskweaver Armor,3693
T6_ARMOR_PLATE_FEY@4,Master's Duskweaver Armor,3694
T6_ARMOR_PLATE_HELL,Master's Demon Armor,3540
T6_ARMOR_PLATE_HELL@1,Master's Demon Armor,3541
T6_ARMOR_PLATE_HELL@2,Master's Demon Armor,3542
T6_ARMOR_PLATE_HELL@3,Master's Demon Armor,3543
T6_ARMOR_PLATE_HELL@4,Master's Demon Armor,3544
T6_ARMOR_PLATE_KEEPER,Master's Judicator Armor,3615
T6_ARMOR_PLATE_KEEPER@1,Master's Judicator Armor,3616
T6_ARMOR_PLATE_KEEPER@2,Master's Judicator Armor,3617
T6_ARMOR_PLATE_KEEPER@3,Master's Judicator Armor,3618
T6_ARMOR_PLATE_KEEPER@4,Master's Judicator Armor,3619
T6_ARMOR_PLATE_ROYAL,Master's Royal Armor,5205
T6_ARMOR_PLATE_ROYAL@1,Master's Royal Armor,5206
T6_ARMOR_PLATE_ROYAL@2,Master's Royal Armor,5207
T6_ARMOR_PLATE_ROYAL@3,Master's Royal Armor,5208
T6_ARMOR_PLATE_ROYAL@4,Master's Royal Armor,5209
T6_ARMOR_PLATE_SET1,Master's Soldier Armor,3238
T6_ARMOR_PLATE_SET1@1,Master's Soldier Armor,3239
T6_ARMOR_PLATE_SET1@2,Master's Soldier Armor,3240
T6_ARMOR_PLATE_SET1@3,Master's Soldier Armor,3241
T6_ARMOR_PLATE_SET1@4,Master's Soldier Armor,3242
T6_ARMOR_PLATE_SET2,Master's Knight Armor,3315
T6_ARMOR_PLATE_SET2@1,Master's Knight Armor,3316
T6_ARMOR_PLATE_SET2@2,Master's Knight Armor,3317
T6_ARMOR_PLATE_SET2@3,Master's Knight Armor,3318
T6_ARMOR_PLATE_SET2@4,Master's Knight Armor,3319
T6_ARMOR_PLATE_SET3,Master's Guardian Armor,3390
T6_ARMOR_PLATE_SET3@1,Master's Guardian Armor,3391
T6_ARMOR_PLATE_SET3@2,Master's Guardian Armor,3392
T6_ARMOR_PLATE_SET3@3,Master's Guardian Armor,3393
T6_ARMOR_PLATE_SET3@4,Master's Guardian Armor,3394
T6_ARMOR_PLATE_UNDEAD,Master's Graveguard Armor,3465
T6_ARMOR_PLATE_UNDEAD@1,Master's Graveguard Armor,3466
T6_ARMOR_PLATE_UNDEAD@2,Master's Graveguard Armor,3467
T6_ARMOR_PLATE_UNDEAD@3,Master's Graveguard Armor,3468
T6_ARMOR_PLATE_UNDEAD@4,Master's Graveguard Armor,3469
T6_BAG,Master's Bag,2665
T6_BAG@1,Master's Bag,2666
T6_BAG@2,Master's Bag,2667
T6_BAG@3,Master's Bag,2668
T6_BAG@4,Master's Bag,2669
T6_BAG_INSIGHT,Master's Satchel of Insight,2690
T6_BAG_INSIGHT@1,Master's Satchel of Insight,2691
T6_BAG_INSIGHT@2,Master's Satchel of Insight,2692
T6_BAG_INSIGHT@3,Master's Satchel of Insight,2693
T6_BAG_INSIGHT@4,Master's Satchel of Insight,2694
T6_CAPE,Master's Cape,2311
T6_CAPE@1,Master's Cape,2312
T6_CAPE@2,Master's Cape,2313
T6_CAPE@3,Master's Cape,2314
T6_CAPE@4,Master's Cape,2315
T6_CAPEITEM_AVALON,Master's Avalonian Cape,2511
T6_CAPEITEM_AVALON@1,Master's Avalonian Cape,2512
T6_CAPEITEM_AVALON@2,Master's Avalonian Cape,2513
T6_CAPEITEM_AVALON@3,Master's Avalonian Cape,2514
T6_CAPEITEM_AVALON@4,Master's Avalonian Cape,2515
T6_CAPEITEM_DEMON,Master's Demon Cape,2636
T6_CAPEITEM_DEMON@1,Master's Demon Cape,2637
T6_CAPEITEM_DEMON@2,Master's Demon Cape,2638
T6_CAPEITEM_DEMON@3,Master's Demon Cape,2639
T6_CAPEITEM_DEMON@4,Master's Demon Cape,2640
T6_CAPEITEM_HERETIC,Master's Heretic Cape,2536
T6_CAPEITEM_HERETIC@1,Master's Heretic Cape,2537
T6_CAPEITEM_HERETIC@2,Master's Heretic Cape,2538
T6_CAPEITEM_HERETIC@3,Master's Heretic Cape,2539
T6_CAPEITEM_HERETIC@4,Master's Heretic Cape,2540
T6_CAPEITEM_KEEPER,Master's Keeper Cape,2586
T6_CAPEITEM_KEEPER@1,Master's Keeper Cape,2587
T6_CAPEITEM_KEEPER@2,Master's Keeper Cape,2588
T6_CAPEITEM_KEEPER@3,Master's Keeper Cape,2589
T6_CAPEITEM_KEEPER@4,Master's Keeper Cape,2590
T6_CAPEITEM_MORGANA,Master's Morgana Cape,2611
T6_CAPEITEM_MORGANA@1,Master's Morgana Cape,2612
T6_CAPEITEM_MORGANA@2,Master's Morgana Cape,2613
T6_CAPEITEM_MORGANA@3,Master's Morgana Cape,2614
T6_CAPEITEM_MORGANA@4,Master's Morgana Cape,2615
T6_CAPEITEM_UNDEAD,Master's Undead Cape,2561
T6_CAPEITEM_UNDEAD@1,Master's Undead Cape,2562
T6_CAPEITEM_UNDEAD@2,Master's Undead Cape,2563
T6_CAPEITEM_UNDEAD@3,Master's Undead Cape,2564
T6_CAPEITEM_UNDEAD@4,Master's Undead Cape,2565
T6_HEAD_CLOTH_AVALON,Master's Cowl of Purity,4955
T6_HEAD_CLOTH_AVALON@1,Master's Cowl of Purity,4956
T6_HEAD_CLOTH_AVALON@2,Master's Cowl of Purity,4957
T6_HEAD_CLOTH_AVALON@3,Master's Cowl of Purity,4958
T6_HEAD_CLOTH_AVALON@4,Master's Cowl of Purity,4959
T6_HEAD_CLOTH_FEY,Master's Feyscale Hat,4880
T6_HEAD_CLOTH_FEY@1,Master's Feyscale Hat,4881
T6_HEAD_CLOTH_FEY@2,Master's Feyscale Hat,4882
T6_HEAD_CLOTH_FEY@3,Master's Feyscale Hat,4883
T6_HEAD_CLOTH_FEY@4,Master's Feyscale Hat,4884
T6_HEAD_CLOTH_HELL,Master's Fiend Cowl,4730
T6_HEAD_CLOTH_HELL@1,Master's Fiend Cowl,4731
T6_HEAD_CLOTH_HELL@2,Master's Fiend Cowl,4732
T6_HEAD_CLOTH_HELL@3,Master's Fiend Cowl,4733
T6_HEAD_CLOTH_HELL@4,Master's Fiend Cowl,4734
T6_HEAD_CLOTH_KEEPER,Master's Druid Cowl,4655
T6_HEAD_CLOTH_KEEPER@1,Master's Druid Cowl,4656
T6_HEAD_CLOTH_KEEPER@2,Master's Druid Cowl,4657
T6_HEAD_CLOTH_KEEPER@3,Master's Druid Cowl,4658
T6_HEAD_CLOTH_KEEPER@4,Master's Druid Cowl,4659
T6_HEAD_CLOTH_MORGANA,Master's Cultist Cowl,4805
T6_HEAD_CLOTH_MORGANA@1,Master's Cultist Cowl,4806
T6_HEAD_CLOTH_MORGANA@2,Master's Cultist Cowl,4807
T6_HEAD_CLOTH_MORGANA@3,Master's Cultist Cowl,4808
T6_HEAD_CLOTH_MORGANA@4,Master's Cultist Cowl,4809
T6_HEAD_CLOTH_ROYAL,Master's Royal Cowl,5030
T6_HEAD_CLOTH_ROYAL@1,Master's Royal Cowl,5031
T6_HEAD_CLOTH_ROYAL@2,Master's Royal Cowl,5032
T6_HEAD_CLOTH_ROYAL@3,Master's Royal Cowl,5033
T6_HEAD_CLOTH_ROYAL@4,Master's Royal Cowl,5034
T6_HEAD_CLOTH_SET1,Master's Scholar Cowl,4426
T6_HEAD_CLOTH_SET1@1,Master's Scholar Cowl,4427
T6_HEAD_CLOTH_SET1@2,Master's Scholar Cowl,4428
T6_HEAD_CLOTH_SET1@3,Master's Scholar Cowl,4429
T6_HEAD_CLOTH_SET1@4,Master's Scholar Cowl,4430
T6_HEAD_CLOTH_SET2,Master's Cleric Cowl,4505
T6_HEAD_CLOTH_SET2@1,Master's Cleric Cowl,4506
T6_HEAD_CLOTH_SET2@2,Master's Cleric Cowl,4507
T6_HEAD_CLOTH_SET2@3,Master's Cleric Cowl,4508
T6_HEAD_CLOTH_SET2@4,Master's Cleric Cowl,4509
T6_HEAD_CLOTH_SET3,Master's Mage Cowl,4580
T6_HEAD_CLOTH_SET3@1,Master's Mage Cowl,4581
T6_HEAD_CLOTH_SET3@2,Master's Mage Cowl,4582
T6_HEAD_CLOTH_SET3@3,Master's Mage Cowl,4583
T6_HEAD_CLOTH_SET3@4,Master's Mage Cowl,4584
T6_HEAD_GATHERER_FIBER,Master's Harvester Cap,5255
T6_HEAD_GATHERER_FIBER@1,Master's Harvester Cap,5256
T6_HEAD_GATHERER_FIBER@2,Master's Harvester Cap,5257
T6_HEAD_GATHERER_FIBER@3,Master's Harvester Cap,5258
T6_HEAD_GATHERER_FIBER@4,Master's Harvester Cap,5259
T6_HEAD_GATHERER_FISH,Master's Fisherman Cap,5755
T6_HEAD_GATHERER_FISH@1,Master's Fisherman Cap,5756
T6_HEAD_GATHERER_FISH@2,Master's Fisherman Cap,5757
T6_HEAD_GATHERER_FISH@3,Master's Fisherman Cap,5758
T6_HEAD_GATHERER_FISH@4,Master's Fisherman Cap,5759
T6_HEAD_GATHERER_HIDE,Master's Skinner Cap,5355
T6_HEAD_GATHERER_HIDE@1,Master's Skinner Cap,5356
T6_HEAD_GATHERER_HIDE@2,Master's Skinner Cap,5357
T6_HEAD_GATHERER_HIDE@3,Master's Skinner Cap,5358
T6_HEAD_GATHERER_HIDE@4,Master's Skinner Cap,5359
T6_HEAD_GATHERER_ORE,Master's Miner Cap,5455
T6_HEAD_GATHERER_ORE@1,Master's Miner Cap,5456
T6_HEAD_GATHERER_ORE@2,Master's Miner Cap,5457
T6_HEAD_GATHERER_ORE@3,Master's Miner Cap,5458
T6_HEAD_GATHERER_ORE@4,Master's Miner Cap,5459
T6_HEAD_GATHERER_ROCK,Master's Quarrier Cap,5555
T6_HEAD_GATHERER_ROCK@1,Master's Quarrier Cap,5556
T6_HEAD_GATHERER_ROCK@2,Master's Quarrier Cap,5557
T6_HEAD_GATHERER_ROCK@3,Master's Quarrier Cap,5558
T6_HEAD_GATHERER_ROCK@4,Master's Quarrier Cap,5559
T6_HEAD_GATHERER_WOOD,Master's Lumberjack Cap,5655
T6_HEAD_GATHERER_WOOD@1,Master's Lumberjack Cap,5656
T6_HEAD_GATHERER_WOOD@2,Master's Lumberjack Cap,5657
T6_HEAD_GATHERER_WOOD@3,Master's Lumberjack Cap,5658
T6_HEAD_GATHERER_WOOD@4,Master's Lumberjack Cap,5659
T6_HEAD_LEATHER_AVALON,Master's Hood of Tenacity,4349
T6_HEAD_LEATHER_AVALON@1,Master's Hood of Tenacity,4350
T6_HEAD_LEATHER_AVALON@2,Master's Hood of Tenacity,4351
T6_HEAD_LEATHER_AVALON@3,Master's Hood of Tenacity,4352
T6_HEAD_LEATHER_AVALON@4,Master's Hood of Tenacity,4353
T6_HEAD_LEATHER_FEY,Master's Mistwalker Hood,4274
T6_HEAD_LEATHER_FEY@1,Master's Mistwalker Hood,4275
T6_HEAD_LEATHER_FEY@2,Master's Mistwalker Hood,4276
T6_HEAD_LEATHER_FEY@3,Master's Mistwalker Hood,4277
T6_HEAD_LEATHER_FEY@4,Master's Mistwalker Hood,4278
T6_HEAD_LEATHER_HELL,Master's Hellion Hood,4124
T6_HEAD_LEATHER_HELL@1,Master's Hellion Hood,4125
T6_HEAD_LEATHER_HELL@2,Master's Hellion Hood,4126
T6_HEAD_LEATHER_HELL@3,Master's Hellion Hood,4127
T6_HEAD_LEATHER_HELL@4,Master's Hellion Hood,4128
T6_HEAD_LEATHER_MORGANA,Master's Stalker Hood,4049
T6_HEAD_LEATHER_MORGANA@1,Master's Stalker Hood,4050
T6_HEAD_LEATHER_MORGANA@2,Master's Stalker Hood,4051
T6_HEAD_LEATHER_MORGANA@3,Master's Stalker Hood,4052
T6_HEAD_LEATHER_MORGANA@4,Master's Stalker Hood,4053
T6_HEAD_LEATHER_ROYAL,Master's Royal Hood,5105
T6_HEAD_LEATHER_ROYAL@1,Master's Royal Hood,5106
T6_HEAD_LEATHER_ROYAL@2,Master's Royal Hood,5107
T6_HEAD_LEATHER_ROYAL@3,Master's Royal Hood,5108
T6_HEAD_LEATHER_ROYAL@4,Master's Royal Hood,5109
T6_HEAD_LEATHER_SET1,Master's Mercenary Hood,3818
T6_HEAD_LEATHER_SET1@1,Master's Mercenary Hood,3819
T6_HEAD_LEATHER_SET1@2,Master's Mercenary Hood,3820
T6_HEAD_LEATHER_SET1@3,Master's Mercenary Hood,3821
T6_HEAD_LEATHER_SET1@4,Master's Mercenary Hood,3822
T6_HEAD_LEATHER_SET2,Master's Hunter Hood,3899
T6_HEAD_LEATHER_SET2@1,Master's Hunter Hood,3900
T6_HEAD_LEATHER_SET2@2,Master's Hunter Hood,3901
T6_HEAD_LEATHER_SET2@3,Master's Hunter Hood,3902
T6_HEAD_LEATHER_SET2@4,Master's Hunter Hood,3903
T6_HEAD_LEATHER_SET3,Master's Assassin Hood,3974
T6_HEAD_LEATHER_SET3@1,Master's Assassin Hood,3975
T6_HEAD_LEATHER_SET3@2,Master's Assassin Hood,3976
T6_HEAD_LEATHER_SET3@3,Master's Assassin Hood,3977
T6_HEAD_LEATHER_SET3@4,Master's Assassin Hood,3978
T6_HEAD_LEATHER_UNDEAD,Master's Specter Hood,4199
T6_HEAD_LEATHER_UNDEAD@1,Master's Specter Hood,4200
T6_HEAD_LEATHER_UNDEAD@2,Master's Specter Hood,4201
T6_HEAD_LEATHER_UNDEAD@3,Master's Specter Hood,4202
T6_HEAD_LEATHER_UNDEAD@4,Master's Specter Hood,4203
T6_HEAD_PLATE_AVALON,Master's Helmet of Valor,3740
T6_HEAD_PLATE_AVALON@1,Master's Helmet of Valor,3741
T6_HEAD_PLATE_AVALON@2,Master's Helmet of Valor,3742
T6_HEAD_PLATE_AVALON@3,Master's Helmet of Valor,3743
T6_HEAD_PLATE_AVALON@4,Master's Helmet of Valor,3744
T6_HEAD_PLATE_FEY,Master's Duskweaver Helmet,3665
T6_HEAD_PLATE_FEY@1,Master's Duskweaver Helmet,3666
T6_HEAD_PLATE_FEY@2,Master's Duskweaver Helmet,3667
T6_HEAD_PLATE_FEY@3,Master's Duskweaver Helmet,3668
T6_HEAD_PLATE_FEY@4,Master's Duskweaver Helmet,3669
T6_HEAD_PLATE_HELL,Master's Demon Helmet,3515
T6_HEAD_PLATE_HELL@1,Master's Demon Helmet,3516
T6_HEAD_PLATE_HELL@2,Master's Demon Helmet,3517
T6_HEAD_PLATE_HELL@3,Master's Demon Helmet,3518
T6_HEAD_PLATE_HELL@4,Master's Demon Helmet,3519
T6_HEAD_PLATE_KEEPER,Master's Judicator Helmet,3590
T6_HEAD_PLATE_KEEPER@1,Master's Judicator Helmet,3591
T6_HEAD_PLATE_KEEPER@2,Master's Judicator Helmet,3592
T6_HEAD_PLATE_KEEPER@3,Master's Judicator Helmet,3593
T6_HEAD_PLATE_KEEPER@4,Master's Judicator Helmet,3594
T6_HEAD_PLATE_ROYAL,Master's Royal Helmet,5180
T6_HEAD_PLATE_ROYAL@1,Master's Royal Helmet,5181
T6_HEAD_PLATE_ROYAL@2,Master's Royal Helmet,5182
T6_HEAD_PLATE_ROYAL@3,Master's Royal Helmet,5183
T6_HEAD_PLATE_ROYAL@4,Master's Royal Helmet,5184
T6_HEAD_PLATE_SET1,Master's Soldier Helmet,3211
T6_HEAD_PLATE_SET1@1,Master's Soldier Helmet,3212
T6_HEAD_PLATE_SET1@2,Master's Soldier Helmet,3213
T6_HEAD_PLATE_SET1@3,Master's Soldier Helmet,3214
T6_HEAD_PLATE_SET1@4,Master's Soldier Helmet,3215
T6_HEAD_PLATE_SET2,Master's Knight Helmet,3290
T6_HEAD_PLATE_SET2@1,Master's Knight Helmet,3291
T6_HEAD_PLATE_SET2@2,Master's Knight Helmet,3292
T6_HEAD_PLATE_SET2@3,Master's Knight Helmet,3293
T6_HEAD_PLATE_SET2@4,Master's Knight Helmet,3294
T6_HEAD_PLATE_SET3,Master's Guardian Helmet,3365
T6_HEAD_PLATE_SET3@1,Master's Guardian Helmet,3366
T6_HEAD_PLATE_SET3@2,Master's Guardian Helmet,3367
T6_HEAD_PLATE_SET3@3,Master's Guardian Helmet,3368
T6_HEAD_PLATE_SET3@4,Master's Guardian Helmet,3369
T6_HEAD_PLATE_UNDEAD,Master's Graveguard Helmet,3440
T6_HEAD_PLATE_UNDEAD@1,Master's Graveguard Helmet,3441
T6_HEAD_PLATE_UNDEAD@2,Master's Graveguard Helmet,3442
T6_HEAD_PLATE_UNDEAD@3,Master's Graveguard Helmet,3443
T6_HEAD_PLATE_UNDEAD@4,Master's Graveguard Helmet,3444
T6_MAIN_1HCROSSBOW,Master's Light Crossbow,6293
T6_MAIN_1HCROSSBOW@1,Master's Light Crossbow,6294
T6_MAIN_1HCROSSBOW@2,Master's Light Crossbow,6295
T6_MAIN_1HCROSSBOW@3,Master's Light Crossbow,6296
T6_MAIN_1HCROSSBOW@4,Master's Light Crossbow,6297
T6_MAIN_ARCANESTAFF,Master's Arcane Staff,6973
T6_MAIN_ARCANESTAFF@1,Master's Arcane Staff,6974
T6_MAIN_ARCANESTAFF@2,Master's Arcane Staff,6975
T6_MAIN_ARCANESTAFF@3,Master's Arcane Staff,6976
T6_MAIN_ARCANESTAFF@4,Master's Arcane Staff,6977
T6_MAIN_ARCANESTAFF_UNDEAD,Master's Witchwork Staff,7048
T6_MAIN_ARCANESTAFF_UNDEAD@1,Master's Witchwork Staff,7049
T6_MAIN_ARCANESTAFF_UNDEAD@2,Master's Witchwork Staff,7050
T6_MAIN_ARCANESTAFF_UNDEAD@3,Master's Witchwork Staff,7051
T6_MAIN_ARCANESTAFF_UNDEAD@4,Master's Witchwork Staff,7052
T6_MAIN_AXE,Master's Battleaxe,7973
T6_MAIN_AXE@1,Master's Battleaxe,7974
T6_MAIN_AXE@2,Master's Battleaxe,7975
T6_MAIN_AXE@3,Master's Battleaxe,7976
T6_MAIN_AXE@4,Master's Battleaxe,7977
T6_MAIN_CURSEDSTAFF,Master's Cursed Staff,6419
T6_MAIN_CURSEDSTAFF@1,Master's Cursed Staff,6420
T6_MAIN_CURSEDSTAFF@2,Master's Cursed Staff,6421
T6_MAIN_CURSEDSTAFF@3,Master's Cursed Staff,6422
T6_MAIN_CURSEDSTAFF@4,Master's Cursed Staff,6423
T6_MAIN_CURSEDSTAFF_AVALON,Master's Shadowcaller,6569
T6_MAIN_CURSEDSTAFF_AVALON@1,Master's Shadowcaller,6570
T6_MAIN_CURSEDSTAFF_AVALON@2,Master's Shadowcaller,6571
T6_MAIN_CURSEDSTAFF_AVALON@3,Master's Shadowcaller,6572
T6_MAIN_CURSEDSTAFF_AVALON@4,Master's Shadowcaller,6573
T6_MAIN_CURSEDSTAFF_UNDEAD,Master's Lifecurse Staff,6494
T6_MAIN_CURSEDSTAFF_UNDEAD@1,Master's Lifecurse Staff,6495
T6_MAIN_CURSEDSTAFF_UNDEAD@2,Master's Lifecurse Staff,6496
T6_MAIN_CURSEDSTAFF_UNDEAD@3,Master's Lifecurse Staff,6497
T6_MAIN_CURSEDSTAFF_UNDEAD@4,Master's Lifecurse Staff,6498
T6_MAIN_DAGGER,Master's Dagger,7551
T6_MAIN_DAGGER@1,Master's Dagger,7552
T6_MAIN_DAGGER@2,Master's Dagger,7553
T6_MAIN_DAGGER@3,Master's Dagger,7554
T6_MAIN_DAGGER@4,Master's Dagger,7555
T6_MAIN_DAGGER_HELL,Master's Demonfang,7651
T6_MAIN_DAGGER_HELL@1,Master's Demonfang,7652
T6_MAIN_DAGGER_HELL@2,Master's Demonfang,7653
T6_MAIN_DAGGER_HELL@3,Master's Demonfang,7654
T6_MAIN_DAGGER_HELL@4,Master's Demonfang,7655
T6_MAIN_FIRESTAFF,Master's Fire Staff,6596
T6_MAIN_FIRESTAFF@1,Master's Fire Staff,6597
T6_MAIN_FIRESTAFF@2,Master's Fire Staff,6598
T6_MAIN_FIRESTAFF@3,Master's Fire Staff,6599
T6_MAIN_FIRESTAFF@4,Master's Fire Staff,6600
T6_MAIN_FIRESTAFF_KEEPER,Master's Wildfire Staff,6671
T6_MAIN_FIRESTAFF_KEEPER@1,Master's Wildfire Staff,6672
T6_MAIN_FIRESTAFF_KEEPER@2,Master's Wildfire Staff,6673
T6_MAIN_FIRESTAFF_KEEPER@3,Master's Wildfire Staff,6674
T6_MAIN_FIRESTAFF_KEEPER@4,Master's Wildfire Staff,6675
T6_MAIN_FROSTSTAFF,Master's Frost Staff,6772
T6_MAIN_FROSTSTAFF@1,Master's Frost Staff,6773
T6_MAIN_FROSTSTAFF@2,Master's Frost Staff,6774
T6_MAIN_FROSTSTAFF@3,Master's Frost Staff,6775
T6_MAIN_FROSTSTAFF@4,Master's Frost Staff,6776
T6_MAIN_FROSTSTAFF_AVALON,Master's Chillhowl,6922
T6_MAIN_FROSTSTAFF_AVALON@1,Master's Chillhowl,6923
T6_MAIN_FROSTSTAFF_AVALON@2,Master's Chillhowl,6924
T6_MAIN_FROSTSTAFF_AVALON@3,Master's Chillhowl,6925
T6_MAIN_FROSTSTAFF_AVALON@4,Master's Chillhowl,6926
T6_MAIN_FROSTSTAFF_KEEPER,Master's Hoarfrost Staff,6847
T6_MAIN_FROSTSTAFF_KEEPER@1,Master's Hoarfrost Staff,6848
T6_MAIN_FROSTSTAFF_KEEPER@2,Master's Hoarfrost Staff,6849
T6_MAIN_FROSTSTAFF_KEEPER@3,Master's Hoarfrost Staff,6850
T6_MAIN_FROSTSTAFF_KEEPER@4,Master's Hoarfrost Staff,6851
T6_MAIN_HAMMER,Master's Hammer,8578
T6_MAIN_HAMMER@1,Master's Hammer,8579
T6_MAIN_HAMMER@2,Master's Hammer,8580
T6_MAIN_HAMMER@3,Master's Hammer,8581
T6_MAIN_HAMMER@4,Master's Hammer,8582
T6_MAIN_HOLYSTAFF,Master's Holy Staff,7174
T6_MAIN_HOLYSTAFF@1,Master's Holy Staff,7175
T6_MAIN_HOLYSTAFF@2,Master's Holy Staff,7176
T6_MAIN_HOLYSTAFF@3,Master's Holy Staff,7177
T6_MAIN_HOLYSTAFF@4,Master's Holy Staff,7178
T6_MAIN_HOLYSTAFF_AVALON,Master's Hallowfall,7324
T6_MAIN_HOLYSTAFF_AVALON@1,Master's Hallowfall,7325
T6_MAIN_HOLYSTAFF_AVALON@2,Master's Hallowfall,7326
T6_MAIN_HOLYSTAFF_AVALON@3,Master's Hallowfall,7327
T6_MAIN_HOLYSTAFF_AVALON@4,Master's Hallowfall,7328
T6_MAIN_HOLYSTAFF_MORGANA,Master's Lifetouch Staff,7249
T6_MAIN_HOLYSTAFF_MORGANA@1,Master's Lifetouch Staff,7250
T6_MAIN_HOLYSTAFF_MORGANA@2,Master's Lifetouch Staff,7251
T6_MAIN_HOLYSTAFF_MORGANA@3,Master's Lifetouch Staff,7252
T6_MAIN_HOLYSTAFF_MORGANA@4,Master's Lifetouch Staff,7253
T6_MAIN_MACE,Master's Mace,8754
T6_MAIN_MACE@1,Master's Mace,8755
T6_MAIN_MACE@2,Master's Mace,8756
T6_MAIN_MACE@3,Master's Mace,8757
T6_MAIN_MACE@4,Master's Mace,8758
T6_MAIN_MACE_CRYSTAL,Master's Dreadstorm Monarch,8929
T6_MAIN_MACE_CRYSTAL@1,Master's Dreadstorm Monarch,8930
T6_MAIN_MACE_CRYSTAL@2,Master's Dreadstorm Monarch,8931
T6_MAIN_MACE_CRYSTAL@3,Master's Dreadstorm Monarch,8932
T6_MAIN_MACE_CRYSTAL@4,Master's Dreadstorm Monarch,8933
T6_MAIN_MACE_HELL,Master's Incubus Mace,8854
T6_MAIN_MACE_HELL@1,Master's Incubus Mace,8855
T6_MAIN_MACE_HELL@2,Master's Incubus Mace,8856
T6_MAIN_MACE_HELL@3,Master's Incubus Mace,8857
T6_MAIN_MACE_HELL@4,Master's Incubus Mace,8858
T6_MAIN_NATURESTAFF,Master's Nature Staff,7375
T6_MAIN_NATURESTAFF@1,Master's Nature Staff,7376
T6_MAIN_NATURESTAFF@2,Master's Nature Staff,7377
T6_MAIN_NATURESTAFF@3,Master's Nature Staff,7378
T6_MAIN_NATURESTAFF@4,Master's Nature Staff,7379
T6_MAIN_NATURESTAFF_AVALON,Master's Ironroot Staff,7525
T6_MAIN_NATURESTAFF_AVALON@1,Master's Ironroot Staff,7526
T6_MAIN_NATURESTAFF_AVALON@2,Master's Ironroot Staff,7527
T6_MAIN_NATURESTAFF_AVALON@3,Master's Ironroot Staff,7528
T6_MAIN_NATURESTAFF_AVALON@4,Master's Ironroot Staff,7529
T6_MAIN_NATURESTAFF_KEEPER,Master's Druidic Staff,7450
T6_MAIN_NATURESTAFF_KEEPER@1,Master's Druidic Staff,7451
T6_MAIN_NATURESTAFF_KEEPER@2,Master's Druidic Staff,7452
T6_MAIN_NATURESTAFF_KEEPER@3,Master's Druidic Staff,7453
